coll_id	guid
R037	https://viaf.org/viaf/52554889/
R043	http://www.wikidata.org/entity/Q62990336
R044	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/574f321f-bdf0-4f87-a71a-8b3444794404
R044	https://viaf.org/viaf/59832952/
R044	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/53c54f43-3c56-405a-a793-5e26bd04216f
R044	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/10c24b20-c50e-4661-bfa8-7a08b1519c29
R044	http://www.wikidata.org/entity/Q3045640
R057	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/25100a48-4990-4cdf-8ab4-4e82ddfedccd
R057	http://www.wikidata.org/entity/Q21607347
R057	https://www.ipni.org/ipni/idAuthorSearch.do?id=8543-1
R057	https://viaf.org/viaf/306210098/
R067	https://www.ipni.org/ipni/idAuthorSearch.do?id=8146-1
R067	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=44259
R067	http://www.wikidata.org/entity/Q21606975
R069	http://isni.org/isni/0000000010267164
R069	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/4eb9d7a2-294f-4410-bece-a15de5d4be89
R069	https://www.ipni.org/ipni/idAuthorSearch.do?id=8728-1
R069	http://viaf.org/viaf/54929851
R069	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=65101
R069	https://species.wikimedia.org/wiki/Gustav_Ferdinand_Ruhmer
R075	http://viaf.org/viaf/37700147
R075	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/28591ed4-78ec-4514-a2ba-9e8ce401ea64
R075	https://species.wikimedia.org/wiki/Karl_Rechinger
R075	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=2842
R075	https://www.ipni.org/ipni/idAuthorSearch.do?id=8214-1
R075	https://www.biodiversitylibrary.org/creator/9324
R075	http://isni.org/isni/0000000110557556
R102	http://www.wikidata.org/entity/Q4390008
R102	http://isni.org/isni/0000000080057058
R102	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=28567
R102	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/1b1243f4-8c27-4142-92ce-9af3f0205741
R102	https://www.ipni.org/ipni/idAuthorSearch.do?id=12757-1
R102	https://species.wikimedia.org/wiki/Raymund_Rapaics
R112	https://species.wikimedia.org/wiki/Veli_Johannes_Paavo_Bartholomeus_R%C3%A4s%C3%A4nen
R112	https://www.ipni.org/ipni/idAuthorSearch.do?id=8094-1
R112	http://isni.org/isni/0000000003929211
R112	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/06b0fe0c-8281-46b4-9624-2a45a7a485dd
R112	http://www.wikidata.org/entity/Q11900845
R205	http://www.wikidata.org/entity/Q21339813
R205	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/34f01a3f-2d39-4dc3-95d6-df5e9d575ea6
R205	https://species.wikimedia.org/wiki/Franck_Rakotonasolo
R205	https://www.ipni.org/ipni/idAuthorSearch.do?id=39681-1
R210	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/29b60566-93ef-48b0-8c02-bfecf0d770c2
R210	http://www.wikidata.org/entity/Q1377253
R210	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=45877
R212	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=15348
R212	https://species.wikimedia.org/wiki/Armand_Rakotozafy
R212	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/fc72bcf4-f9d8-4f59-8c97-3f6315586cfc
R212	https://www.ipni.org/ipni/idAuthorSearch.do?id=25258-1
R789	http://www.wikidata.org/entity/Q21607566
R789	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/20ba547e-af9c-4357-8691-1da85efb91da
R789	http://isni.org/isni/0000000013718231
R789	https://www.ipni.org/ipni/idAuthorSearch.do?id=12805-1
R789	http://viaf.org/viaf/32778011
R885	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/d08ac93c-56b3-4d33-ba13-ce2757c98864
R885	http://isni.org/isni/0000000398048303
R885	https://species.wikimedia.org/wiki/Theodor_Reinbold
R885	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=15484
R885	https://www.ipni.org/ipni/idAuthorSearch.do?id=8265-1
R885	http://www.wikidata.org/entity/Q21607091
R954	http://www.wikidata.org/entity/Q50419300
R999	http://www.ipni.org/ipni/idAuthorSearch.do?id=120-1
RA10	http://www.ipni.org/ipni/idAuthorSearch.do?id=379-1
RABEF	http://www.wikidata.org/entity/Q5499267
RABEF	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/cfcbfbee-cdb3-4e34-bddb-f2927aa19e34
RADRO	http://www.ipni.org/ipni/idAuthorSearch.do?id=40356-1
RAINB	https://www.ipni.org/ipni/idAuthorSearch.do?id=20009639-1
RAINB	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/fe515e0e-931e-4096-a0bb-e290a18a6e2f
RAINB	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=9348
RAKON	http://www.wikidata.org/entity/Q26714516
RALIH	http://www.ipni.org/ipni/idAuthorSearch.do?id=20018174-1
RAMBB	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/5902d15b-5fa6-4432-91f4-aced0baead6a
RAMBB	https://viaf.org/viaf/62348576/
RANDR	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/8bd2fa35-83e2-4cb7-9ef1-3cd87357c177
RANDR	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=14027
RAYNJ	http://www.wikidata.org/entity/Q5479976
RCHJM	http://viaf.org/viaf/36992225
RCHJM	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/9b6a0d04-bb17-4daf-92a5-addf9bef130c
RCHJM	https://www.ipni.org/ipni/idAuthorSearch.do?id=12770-1
RCHJM	http://isni.org/isni/0000000110550645
RCHJM	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=1094
RDRN	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/0f1c15f1-b0ac-4588-932b-233cb9cdebcd
RDRN	https://species.wikimedia.org/wiki/Armand_Randrianasolo
RDRN	https://www.ipni.org/ipni/idAuthorSearch.do?id=36992-1
RDRN	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=60641
REGNA	http://www.wikidata.org/entity/Q4753777
REGNA	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/8d345b50-ab84-49ed-ad24-cc136a42c7c7
REHMA	https://viaf.org/viaf/101642476/
REHMA	http://www.wikidata.org/entity/Q84579
REHMA	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/13482008-b232-4170-9aba-4f5fb830f435
REHMA	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/f09e1a40-2045-4878-9fab-9bca32029ece
REICL	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/1324f2af-4f14-47f0-8b65-498992c5eada
REICL	http://isni.org/isni/0000000059579150
REICL	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=35583
REICL	http://www.wikidata.org/entity/Q445172
REIJW	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/36c791ed-efb1-4fc9-b290-6072ba529d1f
REIJW	https://www.ipni.org/ipni/idAuthorSearch.do?id=25483-1
REIJW	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=62211
REINP	http://viaf.org/viaf/118432853
REINP	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=12830
REINP	http://www.wikidata.org/entity/Q6067171
REINP	https://www.biodiversitylibrary.org/creator/36705
REINP	http://isni.org/isni/0000000081875095
REINP	https://species.wikimedia.org/wiki/Paul_Friedrich_Reinsch
REINP	https://www.biodiversitylibrary.org/creator/125371
REINP	https://www.ipni.org/ipni/idAuthorSearch.do?id=8275-1
RENIM	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/a68bef79-52c2-4c26-af3f-0ed86fa12a18
RENVS	https://viaf.org/viaf/59166507/
RENVS	http://www.wikidata.org/entity/Q6134152
RENVS	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/3a186029-ee84-4570-9cd2-3090d8bdd07c
RENVS	https://viaf.org/viaf/1473149296307780670001/
RENVS	https://viaf.org/viaf/241411006/
RENVS	https://viaf.org/viaf/94064998/
RETIE	https://species.wikimedia.org/wiki/Elizabeth_Retief
RETIE	https://www.ipni.org/ipni/idAuthorSearch.do?id=13158-1
RETIE	http://www.wikidata.org/entity/Q5847822
RETIE	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/51623616-bc8a-4f2d-adae-917724644887
REVEJ	https://www.ipni.org/ipni/idAuthorSearch.do?id=8318-1
REVEJ	https://www.biodiversitylibrary.org/creator/219866
REVEJ	http://www.ipni.org/ipni/idAuthorSearch.do?id=8318-1
REVEJ	https://www.biodiversitylibrary.org/creator/125969
REVEJ	http://www.wikidata.org/entity/Q3189639
REVEJ	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/5d431ef9-f2d6-4ebc-a8e2-cdd4c89f1388
REVOJ	http://www.wikidata.org/entity/Q33690755
REVOJ	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/45025c7c-18f6-4f80-8cf8-b66c88d7f66c
REVOJ	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=7022
REYNG	http://www.wikidata.org/entity/Q5512554
REYNG	https://www.ipni.org/ipni/idAuthorSearch.do?id=8328-1
REYNG	http://viaf.org/viaf/11230821
REYNG	https://species.wikimedia.org/wiki/Gilbert_Westacott_Reynolds
REYNG	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/d30c2466-0ea3-4769-bb47-d91ac5118e0c
REYNG	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=9156
RHLNC	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/6645be96-ae16-4fdc-8364-59aca656ad0c
RHLNC	http://viaf.org/viaf/80402539
RHLNC	http://www.wikidata.org/entity/Q21607213
RHLNC	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=46071
RICHA	http://www.wikidata.org/entity/Q340247
RICHA	https://www.biodiversitylibrary.org/creator/378
RICHA	http://viaf.org/viaf/68959730
RICHA	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=661
RICHA	https://species.wikimedia.org/wiki/Achille_Richard
RICHA	http://isni.org/isni/0000000121380557
RICHA	http://sdei.senckenberg.de/biographies/information.php?id=17267
RICHA	https://www.ipni.org/ipni/idAuthorSearch.do?id=8349-1
RICHL1	http://www.wikidata.org/entity/Q5982499
RICHM	http://www.wikidata.org/entity/Q32904744
RICHM	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/0d37d9be-c4f8-40af-a1e2-78c0f6547587
RICHM	http://viaf.org/viaf/71019855
RICHP	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/3b44a4f2-9117-4cac-a472-5a6f8f48aca3
RIEDL	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/024eed1b-2416-4f6a-9a95-b08fcece5378
RIEDL	https://viaf.org/viaf/22952878/
RIGOG	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/4fa19278-7204-4d36-8e17-dda0a71dde6f
RIGOG	https://www.ipni.org/ipni/idAuthorSearch.do?id=8392-1
RIGOG	http://www.wikidata.org/entity/Q3776531
RIGOG	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=49765
RIGOG	http://www.ipni.org/ipni/idAuthorSearch.do?id=8392-1
RINGA	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/23b283aa-7613-406a-b43b-7f2c0c950b11
RIPAJ	http://www.wikidata.org/entity/Q5928624
RIPAJ	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/4e57dc9e-b22a-4ba9-89d8-c04a05e0967d
RIPAJ	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=77004
RKTC1	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=98192
RKTC1	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/84f595d9-7f5d-455a-9bd5-4ffa92b9390e
RKTC1	https://www.ipni.org/ipni/idAuthorSearch.do?id=20023423-1
RMLPL	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=64220
RMLPL	http://www.wikidata.org/entity/Q36655117
RMLPL	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/f09defc0-e5ea-476d-b224-3b8e6753e58b
RMT1	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/d1de9eeb-6ee8-482c-8697-940f497ec226
RMT1	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=39137
RNDRT	http://www.wikidata.org/entity/Q26713789
RNSAN	https://viaf.org/viaf/80653011/
RNSAN	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/3137d418-39c8-4d1e-9bda-987d37a9ab66
ROBGE	http://isni.org/isni/0000000039518385
ROBGE	http://viaf.org/viaf/75802463
ROBGE	http://www.wikidata.org/entity/Q3122109
ROBGE	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/e11816f4-a095-4513-ab39-9c71ee8ff5a2
ROBGE	https://species.wikimedia.org/wiki/Guy_Roberty
ROBGE	https://www.ipni.org/ipni/idAuthorSearch.do?id=8449-1
ROBIE	http://www.wikidata.org/entity/Q19001585
ROBIE	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/4da4e4eb-e89b-471a-9633-e50a2411b70f
ROBSN	https://viaf.org/viaf/209449929/
ROBSN	https://viaf.org/viaf/94746266/
ROBSN	https://viaf.org/viaf/17803235/
ROBSN	https://viaf.org/viaf/315621381/
ROBSN	https://viaf.org/viaf/48333283/
ROBSN	https://viaf.org/viaf/104269876/
ROBSN	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/fe2d7ed6-6134-481d-b501-e8b2ca56d1fb
ROBYA	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/96e0c9c3-0ae5-444c-aa6a-9245d7ad768d
ROBYA	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=2562
ROBYA	http://www.wikidata.org/entity/Q5675465
ROBYA	https://species.wikimedia.org/wiki/Andr%C3%A9_Georges_Marie_Walter_Albert_Robyns
ROBYA	https://www.ipni.org/ipni/idAuthorSearch.do?id=8465-1
ROBYW	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/202061bc-b740-4fa9-9568-71dd3634d5bd
ROCKJ	https://species.wikimedia.org/wiki/Joseph_Francis_Charles_Rock
ROCKJ	http://viaf.org/viaf/42089497
ROCKJ	https://www.ipni.org/ipni/idAuthorSearch.do?id=8474-1
ROCKJ	https://www.biodiversitylibrary.org/creator/12951
ROCKJ	http://isni.org/isni/0000000110256315
ROCKJ	http://www.wikidata.org/entity/Q78631
ROCKJ	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=337
RODEW	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=68357
RODEW	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/1b839d69-8a39-469c-a83a-15dd56168312
RODEW	https://www.ipni.org/ipni/idAuthorSearch.do?id=8478-1
ROGEC	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/a96cd416-2f4c-47e2-9a03-995075a5bae0
ROGEC	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=3121
ROGEC	http://www.wikidata.org/entity/Q21607327
ROGEF	https://www.ipni.org/ipni/idAuthorSearch.do?id=8524-1
ROGEF	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/d3b65557-d4a6-4781-9464-c79449cba78a
ROGEF	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=27702
ROJAT	https://species.wikimedia.org/wiki/Teodoro_Rojas
ROJAT	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=80241
ROJAT	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/b8690cae-5db7-4751-b88b-17535cd51fa2
ROJAT	http://www.wikidata.org/entity/Q6141790
ROSEL	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=33428
ROSEL	https://www.ipni.org/ipni/idAuthorSearch.do?id=12789-1
ROSEL	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/bb6db69d-d34c-4dc7-b056-5d561f8d5f08
ROSSR	http://www.wikidata.org/entity/Q7349392
ROSSR	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/0ad0f846-0703-4e2f-ac24-50a9af8278c3
ROSSR	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/e4b21302-5d32-4d9c-8f70-e7ce81064b67
ROTHA	https://species.wikimedia.org/wiki/Albrecht_Wilhelm_Roth
ROTHA	http://isni.org/isni/0000000080874429
ROTHA	https://www.ipni.org/ipni/idAuthorSearch.do?id=8637-1
ROTHA	https://www.biodiversitylibrary.org/creator/94395
ROTHA	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=239
ROTHA	http://www.wikidata.org/entity/Q64246
ROTHA	https://www.biodiversitylibrary.org/creator/336
ROTHA	http://viaf.org/viaf/7816756
ROTHW	https://www.ipni.org/ipni/idAuthorSearch.do?id=8646-1
ROTHW	https://species.wikimedia.org/wiki/Werner_Rothmaler
ROTHW	https://www.biodiversitylibrary.org/creator/94251
ROTHW	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/80372525-a789-47b2-a1ef-08ebc39582df
ROTHW	https://www.biodiversitylibrary.org/creator/180783
ROTHW	http://www.wikidata.org/entity/Q68942
ROTHW	http://isni.org/isni/000000010893464X
ROTHW	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=2127
ROUSA	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/0ae8aabb-d585-4ed4-83c1-899726d0472c
ROUSA	http://www.wikidata.org/entity/Q21607477
ROUSA	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=8081
ROUSA	http://viaf.org/viaf/284971475
ROXBW	https://viaf.org/viaf/40160036/
ROXBW	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/2f38c6e3-de8a-4ca3-8289-ded7db0aaae4
ROYLJ	https://www.biodiversitylibrary.org/creator/219838
ROYLJ	http://isni.org/isni/0000000082247277
ROYLJ	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/04b2bd0e-0fd9-4d1b-b728-427b60de9beb
ROYLJ	https://www.ipni.org/ipni/idAuthorSearch.do?id=8688-1
ROYLJ	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=2991
ROYLJ	http://viaf.org/viaf/47519440
ROYLJ	http://www.wikidata.org/entity/Q713874
ROYLJ	https://www.biodiversitylibrary.org/creator/503
RSSSG	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/84d375e4-47b3-4a63-b9d4-7d94698128d7
RSSSG	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=9866
RSSSG	http://viaf.org/viaf/5357370
RSSSG	http://isni.org/isni/0000000055273867
RSSSG	https://www.ipni.org/ipni/idAuthorSearch.do?id=8279-1
RSSSG	http://www.wikidata.org/entity/Q7510683
RSSSG	https://species.wikimedia.org/wiki/Siegfried_Reissek
RUFFC	https://viaf.org/viaf/277336320/
RUIZL	https://www.biodiversitylibrary.org/creator/832
RUIZL	http://viaf.org/viaf/74003174
RUIZL	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=470
RUIZL	https://species.wikimedia.org/wiki/Hip%C3%B3lito_Ruiz_L%C3%B3pez
RUIZL	https://www.ipni.org/ipni/idAuthorSearch.do?id=8735-1
RUIZL	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/1f493e1f-6543-4f56-a45e-0fdc5457b7f8
RUIZL	http://isni.org/isni/0000000122818872
RUIZL	https://www.biodiversitylibrary.org/creator/94094
RUIZL	http://www.wikidata.org/entity/Q733976
RUNYB	https://viaf.org/processed/LC%7Cn%20%2082125562
RUNYB	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/a97d579f-1dd1-48f9-999f-bfeb4ebf4b79
RUSBH	https://www.ipni.org/ipni/idAuthorSearch.do?id=8747-1
RUSBH	https://www.biodiversitylibrary.org/creator/433
RUSBH	https://species.wikimedia.org/wiki/Henry_Hurd_Rusby
RUSBH	http://viaf.org/viaf/11385778
RUSBH	http://isni.org/isni/0000000026158798
RUSBH	http://www.wikidata.org/entity/Q2611285
RUSBH	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/ccd315e3-cd26-478f-adae-a8e11be79703
RUTHR	https://viaf.org/viaf/2175741/
RXCCL	http://www.wikidata.org/entity/Q21607481
S004	http://www.wikidata.org/entity/Q47125848
S004	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/f7083e8e-c150-46f3-a01a-9a134ec24e71
S004	https://www.ipni.org/ipni/idAuthorSearch.do?id=26373-1
S004	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=64758
S008	http://www.wikidata.org/entity/Q21609793
S008	https://viaf.org/viaf/127146998548718942374/
S008	https://viaf.org/viaf/317143365/
S008	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/bae74253-0cde-47b3-91ec-d23827b863cc
S008	https://orcid.org/0000-0002-9207-8037
S009	http://www.wikidata.org/entity/Q56807897
S009	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/32288445-2d6c-411c-958f-f4f536e90539
S010	https://www.ipni.org/ipni/idAuthorSearch.do?id=10199-1
S010	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/881fd33d-804b-4c2e-bafb-5d33dbec3011
S010	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=9368
S010	https://viaf.org/viaf/33072453/
S010	https://species.wikimedia.org/wiki/Pius_Strasser
S011	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/99684b11-4399-41b0-9b74-0f6ba665bd9a
S011	https://viaf.org/viaf/311294421/
S011	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=62330
S011	https://viaf.org/viaf/188552669/
S011	https://species.wikimedia.org/wiki/Pierre_Staner
S011	https://www.ipni.org/ipni/idAuthorSearch.do?id=10020-1
S011	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/2acba475-4ffd-487a-9eac-55fe4258f8b8
S015	https://www.biodiversitylibrary.org/creator/179458
S015	http://viaf.org/viaf/92597180
S015	https://www.biodiversitylibrary.org/creator/2529
S015	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=19208
S015	http://isni.org/isni/0000000355357632
S015	https://species.wikimedia.org/wiki/Rolf_Singer
S015	http://www.wikidata.org/entity/Q64091
S015	https://www.ipni.org/ipni/idAuthorSearch.do?id=9693-1
S018	https://viaf.org/viaf/29524298/
S018	https://viaf.org/viaf/305684803/
S018	https://viaf.org/viaf/77146998384318941548/
S018	http://www.wikidata.org/entity/Q707840
S018	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/37ebe9dd-896e-4ce8-b907-9dcd40f7589a
S018	https://viaf.org/viaf/206462553/
S020	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=21285
S020	https://www.ipni.org/ipni/idAuthorSearch.do?id=9013-1
S020	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/6f381b5b-60ec-418b-915a-3d2c0df5bd26
S021	https://species.wikimedia.org/wiki/Ren%C3%A9_L%C3%A9opold_Alix_Ghislain_Jules_Steyaert
S021	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/615facb2-9cf4-44a8-880b-078c49c083d7
S021	https://viaf.org/viaf/286246214/
S021	https://www.ipni.org/ipni/idAuthorSearch.do?id=10142-1
S021	http://www.wikidata.org/entity/Q4441496
S022	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/f1cdb94b-28bc-47b9-b8b8-bf8b8c672b9d
S022	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/a4cf785e-0d5c-464c-85ec-993df5e46a1c
S022	http://www.wikidata.org/entity/Q3180318
S034	https://www.ipni.org/ipni/idAuthorSearch.do?id=26284-1
S034	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=72063
S034	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/0a847dc5-42ff-4ef7-86ff-80118ca7c133
S035	http://www.wikidata.org/entity/Q21512713
S035	https://viaf.org/viaf/3266341/
S037	http://www.wikidata.org/entity/Q21609981
S037	https://www.ipni.org/ipni/idAuthorSearch.do?id=10253-1
S037	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=6426
S037	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/108cf148-b2a4-4bd4-a05a-70d1daf3c132
S051	http://viaf.org/viaf/123234307
S051	http://isni.org/isni/0000000117928639
S051	https://www.ipni.org/ipni/idAuthorSearch.do?id=27416-1
S051	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/f22321bb-d884-4db3-8b06-87fa036eeda3
S051	http://www.wikidata.org/entity/Q21339649
S051	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=13059
S054	http://www.wikidata.org/entity/Q21533963
S054	https://viaf.org/viaf/52221432/
S073	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/62a13947-a070-47f8-99b0-eb79ce9fede8
S073	https://www.ipni.org/ipni/idAuthorSearch.do?id=9843-1
S073	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=5019
S073	https://species.wikimedia.org/wiki/Joseph_Davenport_Snowden
S092	http://www.ipni.org/ipni/idAuthorSearch.do?id=9287-1
S092	http://www.wikidata.org/entity/Q21388478
S097	http://www.wikidata.org/entity/Q6133728
S101	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/c5ce6662-af5c-4fbe-bdac-336c02a9240e
S101	http://www.wikidata.org/entity/Q21609538
S101	http://isni.org/isni/0000000056000529
S101	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=49212
S101	https://www.ipni.org/ipni/idAuthorSearch.do?id=10031-1
S103	http://www.wikidata.org/entity/Q21609224
S103	https://www.ipni.org/ipni/idAuthorSearch.do?id=9908-1
S103	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=64238
S105	https://species.wikimedia.org/wiki/William_Albert_Setchell
S105	https://www.biodiversitylibrary.org/creator/5025
S105	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/860eb062-8d64-427a-bc9d-3da3d438d565
S105	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=323
S105	http://isni.org/isni/000000010417353X
S105	http://www.wikidata.org/entity/Q6167550
S105	http://viaf.org/viaf/90723973
S127	http://www.wikidata.org/entity/Q21609215
S127	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=78845
S127	https://www.ipni.org/ipni/idAuthorSearch.do?id=9901-1
S142	http://isni.org/isni/0000000106772878
S142	https://www.ipni.org/ipni/idAuthorSearch.do?id=26265-1
S142	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=170
S142	http://www.wikidata.org/entity/Q15995987
S142	https://www.biodiversitylibrary.org/creator/234180
S142	http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/f047319a-e4c3-4da7-9980-80010fc8a80c
S142	http://viaf.org/viaf/57397620
S142	https://www.biodiversitylibrary.org/creator/95264
S144	http://www.wikidata.org/entity/Q7153889
S144	https://viaf.org/viaf/72170019/
S150	https://kiki.huh.harvard.edu/databases/botanist_search.php?mode=details&id=22373
S150	http://www.wikidata.org/entity/Q21607955
S150	https://www.ipni.org/ipni/idAuthorSearch.do?id=9079-1
S152	http://www.wikidata.org/entity/Q21609875
S152	http://viaf.org/viaf/304380617
S152	https://www.ipni.org/ipni/idAuthorSearch.do?id=10153-1
